word,actual_v,actual_a,actual_d,pred_v,pred_a,pred_d,mae_overall,rmse_overall,mae_v,mae_a,mae_d,rmse_v,rmse_a,rmse_d,vad_variance
peak,0.4114504517843306,-0.04434015547214572,0.27423078937891243,0.40921331275662803,0.0037164003442236096,0.3125922641582882,0.029551723207815895,0.035524827446026044,0.0022371390277025616,0.04805655581636933,0.03836147477937579,0.0022371390277025616,0.04805655581636933,0.03836147477937579,0.044575155957227816
bend,0.14704139371075,-0.08048672890712608,0.05372021921483813,0.16510974978380094,-0.09064428628417348,0.05844595199964291,0.01098388207830104,0.012274282238403263,0.018068356073050934,0.010157557377047405,0.00472573278480478,0.018068356073050934,0.010157557377047405,0.00472573278480478,0.01117978907195509
blue,0.34870212897124897,-0.30447780806512337,-0.08652965009383036,0.3483307613954715,-0.2956805710910393,-0.08701873661121949,0.0032192303557502335,0.0050914470070247105,0.0003713675757774926,0.008797236974084077,0.0004890865173891312,0.0003713675757774926,0.008797236974084077,0.0004890865173891312,0.0786433170031871
studio,0.38343634323525444,-0.1855915417299939,0.17040146355146407,0.394350910546929,-0.1772068843456882,0.19077299261387176,0.013223584586129314,0.01419424126648771,0.010914567311674561,0.008384657384305688,0.02037152906240769,0.010914567311674561,0.008384657384305688,0.02037152906240769,0.054344871133951235
blade,-0.1486797798929078,0.039847127449053214,0.1476842245649902,-0.20212556541720608,-0.009789719196150078,0.09348924208147094,0.05242587155100695,0.052463843618177276,0.053445785524298295,0.04963684664520329,0.054194982483519255,0.053445785524298295,0.04963684664520329,0.054194982483519255,0.012298815408039936
diamond,0.0805662502901973,-0.2545639428747396,-0.016128317755795915,0.08852615834674168,-0.25561062282544883,-0.011958480996915502,0.004392141588711341,0.005223128493651008,0.007959908056544382,0.0010466799507092284,0.004169836758880413,0.007959908056544382,0.0010466799507092284,0.004169836758880413,0.01796861504660403
one,0.29238021694212624,-0.2689069052696718,0.06644725094652541,0.2874176405609017,-0.25577690495862504,0.06767371077299537,0.006439678839580428,0.00813486890313382,0.004962576381224548,0.013130000311046774,0.001226459826469961,0.004962576381224548,0.013130000311046774,0.001226459826469961,0.048362578529257835
dusk,-0.00328999567192416,-0.23080269599288597,-0.11203881864467803,0.013946828892905615,-0.23161041034739352,-0.10707574670152283,0.007669203620830844,0.010366494210839893,0.017236824564829775,0.0008077143545075494,0.004963071943155206,0.017236824564829775,0.0008077143545075494,0.004963071943155206,0.006244843699006047
lawn,0.16991935380915854,-0.5049987170732784,-0.14411338173953844,0.15000850398329504,-0.5010074409000566,-0.1277775421538075,0.013412655194938755,0.015046947434056197,0.019910849825863497,0.003991276173221814,0.016335839585730955,0.019910849825863497,0.003991276173221814,0.016335839585730955,0.06905788955605235
couch,0.16706393672874692,-0.3441601156766424,-0.14187454904508331,0.17488604480413283,-0.34197267418789484,-0.13631465648435037,0.005189814041622137,0.005682800961280894,0.007822108075385914,0.0021874414887475546,0.005559892560732943,0.007822108075385914,0.0021874414887475546,0.005559892560732943,0.03756359163727836
clean,0.10383887427497862,-0.17059695465437363,-0.08497546101488335,0.11448361066412792,-0.15909640301399444,-0.07939116721781546,0.009243193942198793,0.009604815424904992,0.010644736389149298,0.011500551640379192,0.005584293797067888,0.010644736389149298,0.011500551640379192,0.005584293797067888,0.025028475166418526
ugly,-0.28210563925762333,0.1994015066338926,-0.13292313526844635,-0.28203708192066107,0.1985133434509321,-0.13699226937191622,0.001675284874464213,0.0024049522725714304,6.855733696226052e-05,0.0008881631829605052,0.004069134103469874,6.855733696226052e-05,0.0008881631829605052,0.004069134103469874,0.04052733258674857
blame,-0.14862289603245182,0.08636973896486441,0.03837495474732818,-0.1502434207816558,0.08640483052872047,0.03834745831805725,0.000561037580776994,0.0009359643750804418,0.0016205247492039887,3.509156385606005e-05,2.7496429270933154e-05,0.0016205247492039887,3.509156385606005e-05,2.7496429270933154e-05,0.015140530747508789
deeply,0.17535857485131784,0.4241206874013041,0.3460182783431992,0.21626291228353695,0.47696357391816857,0.37639083037317506,0.041373258659686475,0.04237934793039588,0.04090433743221911,0.05284288651686447,0.030372552029975852,0.04090433743221911,0.05284288651686447,0.030372552029975852,0.014640535072248948
contact,0.4406483927894695,0.059670955475253355,0.25954659208473235,0.4436426880702065,0.12076910877560909,0.2682000379135787,0.024248631469979704,0.03566899804991627,0.002994295280737025,0.061098153300355736,0.008653445828846362,0.002994295280737025,0.061098153300355736,0.008653445828846362,0.022648858102467116
struggle,-0.04484213018085055,0.22405879795711472,0.2263750423724622,-0.04367292144382737,0.27784563486561276,0.26074615195186923,0.029775718408309417,0.03685902895904749,0.0011692087370231835,0.05378683690849803,0.03437110957940703,0.0011692087370231835,0.05378683690849803,0.03437110957940703,0.02281489362619568
succeed,0.5056394991560473,0.1676248459669323,0.35956997156775466,0.4746614667920476,0.13572189135761434,0.3278419760414035,0.031536327499889605,0.031538879192035206,0.030978032363999708,0.03190295460931797,0.03172799552635114,0.030978032363999708,0.03190295460931797,0.03172799552635114,0.019288101880642977
sleeping,0.2281688839362869,-0.52846965094792,-0.02038176160927469,0.22654137953360987,-0.5251840821100541,-0.019702883117406603,0.0018639839108036751,0.002152874758380038,0.0016275044026770324,0.0032855688378659043,0.0006788784918680887,0.0016275044026770324,0.0032855688378659043,0.0006788784918680887,0.09990094095536808
catholic,0.4127690452200865,-0.31351609171719586,0.3322380431854684,0.416242300392787,-0.312588510231526,0.3394553759111659,0.003872723128022615,0.004655240795085059,0.0034732551727004735,0.0009275814856698483,0.007217332725697523,0.0034732551727004735,0.0009275814856698483,0.007217332725697523,0.10630903368653022
kiss,0.4959864290604397,0.07924388541165493,-0.013190483438833117,0.49480426879186307,0.08650371799026711,-0.013214762936832873,0.002822090781729528,0.004246695243131342,0.0011821602685766486,0.00725983257861218,2.427949799975633e-05,0.0011821602685766486,0.00725983257861218,2.427949799975633e-05,0.048767878319826284
visit,0.15598473731165408,-0.03925248641279444,-0.06937617570893756,0.14982465125297326,-0.03752582062797386,-0.07076982569431033,0.003093467276291388,0.003780224652255179,0.006160086058680819,0.0017266657848205788,0.0013936499853727663,0.006160086058680819,0.0017266657848205788,0.0013936499853727663,0.0061621527420045565
rather,0.05016325741666687,-0.1451768488513353,0.03582934421134643,0.10666982210107143,-0.1341015369123904,0.0777747400028257,0.03650909080494291,0.04113016174326565,0.056506564684404556,0.011075311938944898,0.041945395791479274,0.056506564684404556,0.011075311938944898,0.041945395791479274,0.01742305858962662
intense,0.26481294745276285,0.254784624900103,0.5190475152265358,0.26139547417614195,0.2587508639486193,0.524186400646082,0.0041741992482277985,0.004235497575713232,0.003417473276620897,0.003966239048516285,0.005138885419546213,0.003417473276620897,0.003966239048516285,0.005138885419546213,0.017010188597189117
western,0.2978863921661509,-0.1377055157982037,0.14623628136916333,0.3431683144298984,-0.10720097692550479,0.18445489734755835,0.038001692371613806,0.03847788101858045,0.0452819222637475,0.03050453887269891,0.038218615978395015,0.0452819222637475,0.03050453887269891,0.038218615978395015,0.034721646164518935
kitchen,0.4067087185441232,-0.3036905092156112,0.0837998167789874,0.40730857191359743,-0.3035847220908408,0.08419173583824886,0.0003658531845020195,0.0004181768085587482,0.0005998533694742125,0.00010578712477038454,0.0003919190592614613,0.0005998533694742125,0.00010578712477038454,0.0003919190592614613,0.08446493745235253
youth,0.32264587005585416,-0.25534293360317684,0.0993653262923908,0.33271196431796307,-0.21182142184739133,0.12245723234369506,0.02555983735639956,0.02903265038013179,0.010066094262108916,0.0435215117557855,0.023091906051304262,0.010066094262108916,0.0435215117557855,0.023091906051304262,0.052741694032787785
from,0.23901357336464327,-0.21125903737195187,0.08994133533735757,0.2378972671390276,-0.2113538283763506,0.08992042444199808,0.00041066937512463747,0.0006469317814133562,0.0011163062256156764,9.479100439874211e-05,2.0910895359493864e-05,0.0011163062256156764,9.479100439874211e-05,2.0910895359493864e-05,0.03383352579218682
absolutely,0.004492990657981973,-0.1905989523704751,0.1485303567444422,0.011741932103790417,-0.18975840914450842,0.14552164708729415,0.003699398109641063,0.00455726521796036,0.007248941445808444,0.000840543225966689,0.0030087096571480565,0.007248941445808444,0.000840543225966689,0.0030087096571480565,0.018464950996618885
violently,0.3219752267331165,0.21142514484843772,0.31658815026775217,0.31231082599362187,0.21291628507757165,0.31340538453663713,0.004779435566581207,0.005937287218240514,0.00966440073949465,0.001491140229133936,0.0031827657311150337,0.00966440073949465,0.001491140229133936,0.0031827657311150337,0.004205505620935642
dread,-0.004698491811993606,0.35617762289032556,0.09717975379978408,-0.027952296110599437,0.3937794142895672,0.0985367588468292,0.020737533581630864,0.025537394760674962,0.02325380429860583,0.037601791399241635,0.0013570050470451261,0.02325380429860583,0.037601791399241635,0.0013570050470451261,0.026281761597547675
barrel,0.07714078021548607,-0.13912450351262437,-0.0133389768987798,0.07100155252035746,-0.14442079638373537,-0.029486559786423186,0.009194367817960996,0.010432086208464869,0.0061392276951286046,0.005296292871110997,0.016147582887643386,0.0061392276951286046,0.005296292871110997,0.016147582887643386,0.007398828837902801
domain,0.22893132640340907,-0.21909846436064523,0.14790259282607288,0.19859153941385954,-0.21948926585355333,0.13570740360090666,0.014308592569207948,0.018880131007805608,0.030339786989549533,0.0003908014929080994,0.012195189225166214,0.030339786989549533,0.0003908014929080994,0.012195189225166214,0.03205952362144727
choice,0.4600920867217504,0.0012003888937517845,0.20664963428840774,0.4568636820386391,0.011812864287935758,0.2069364103201273,0.004709218703004947,0.006406493353946034,0.003228404683111308,0.010612475394183973,0.00028677603171956,0.003228404683111308,0.010612475394183973,0.00028677603171956,0.03703087776716003
ham,-0.20167859104153468,0.36537341015432073,-0.18017477072688656,-0.15439396006696432,0.34289975245168414,-0.14317849741858543,0.03558485399516936,0.03701182628853959,0.04728463097457036,0.022473657702636596,0.03699627330830113,0.04728463097457036,0.022473657702636596,0.03699627330830113,0.06934459688123303
less,-0.06075067943673353,-0.167760159744188,-0.11663455656167188,-0.058729123706132716,-0.16679404474881399,-0.11748024031300162,0.0012777848257681964,0.0013826600887992088,0.0020215557306008172,0.0009661149953740233,0.0008456837513297483,0.0020215557306008172,0.0009661149953740233,0.0008456837513297483,0.001966153704134855
canvas,0.11432474631277485,-0.16718742552831464,-0.003454134937390954,0.11384279479200954,-0.17805534577089321,-0.010374681751346204,0.006090139525766379,0.007443967039859934,0.0004819515207653141,0.010867920242578571,0.00692054681395525,0.0004819515207653141,0.010867920242578571,0.00692054681395525,0.014457459100967929
rail,0.08633538974327457,-0.12496592134792947,0.003478937953483878,0.06996520231390867,-0.16205881692932814,0.005294828261855815,0.018426324439712167,0.023431911265744364,0.0163701874293659,0.037092895581398666,0.0018158903083719375,0.0163701874293659,0.037092895581398666,0.0018158903083719375,0.006878964909799293
hum,0.10658792582897988,-0.17550949172852592,-0.13486391174993229,0.06429384662597554,-0.14850784334530076,-0.1601813336384465,0.03153771649158124,0.03244919106399187,0.04229407920300435,0.027001648383225163,0.025317421888514213,0.04229407920300435,0.027001648383225163,0.025317421888514213,0.012553562890118579
seldom,-0.03739049596259065,-0.1349206538865551,-0.22235358441761946,-0.037207561575959516,-0.13380446842674995,-0.22138791820125905,0.0007549286875988987,0.0008586513091106661,0.00018293438663113254,0.001116185459805158,0.0009656662163604057,0.00018293438663113254,0.001116185459805158,0.0009656662163604057,0.005789534946104955
pie,0.3932043351319951,-0.36211972829425026,-0.10633771590200695,0.37723079579721414,-0.35607927406940965,-0.10917723204395544,0.008284503233856688,0.009995063749047585,0.015973539334780962,0.006040454224840619,0.002839516141948481,0.015973539334780962,0.006040454224840619,0.002839516141948481,0.096262634986399
bishop,0.27276183623761563,-0.2631657326377727,0.12390141524308716,0.26749739494483116,-0.26356536038618517,0.12610441072076042,0.0026223548396233968,0.00330288931781071,0.005264441292784472,0.00039962774841245663,0.0022029954776732613,0.005264441292784472,0.00039962774841245663,0.0022029954776732613,0.05019283600257898
coat,0.131657448488412,-0.19477889529440268,-0.16360096013744052,0.12418556300395854,-0.18498020160285078,-0.1772269462535182,0.010298855097361009,0.010606774068006208,0.007471885484453447,0.009798693691551896,0.013625986116077682,0.007471885484453447,0.009798693691551896,0.013625986116077682,0.021916859761205273
instant,0.16631435365202013,-0.14197214562864285,0.0760709418971666,0.16121037163967503,-0.17982512494216565,0.08562890215183688,0.017504973860179397,0.022732159888010233,0.005103982012345104,0.0378529793135228,0.009557960254670289,0.005103982012345104,0.0378529793135228,0.009557960254670289,0.02814491354578785
roof,0.18674765151044856,-0.005577543972693971,0.2834423623863618,0.19728120404506982,-0.020476575000293415,0.2898798878258748,0.010623369667244581,0.011171072588690465,0.010533552534621266,0.014899031027599444,0.006437525439513037,0.010533552534621266,0.014899031027599444,0.006437525439513037,0.022208603600677723
what,0.06230778249392446,-0.23415443483560316,-0.06727239022905768,0.059692284842882436,-0.23669536587907644,-0.07449024858112586,0.004124762348861164,0.00466885559571126,0.002615497651042027,0.002540931043473277,0.007217858352068188,0.002615497651042027,0.002540931043473277,0.007217858352068188,0.01721522709099793
crystal,0.21283301704405688,-0.18987097262156727,0.10436451629950722,0.22543426018672824,-0.21081733135799752,0.10547421733868936,0.011552434306094586,0.014127664461996915,0.012601243142671359,0.02094635873643025,0.0011097010391821482,0.012601243142671359,0.02094635873643025,0.0011097010391821482,0.044941023412703014
recognize,0.3808983061446761,-0.14553363518533297,0.3216340152377525,0.40485266272046105,-0.14704317254258786,0.3476054805974636,0.017145119764250316,0.020417369361432382,0.02395435657578493,0.0015095373572548976,0.02597146535971112,0.02395435657578493,0.0015095373572548976,0.02597146535971112,0.062312337635209034
irregular,0.26961801106210875,-0.22832892734534127,0.1434107876530496,0.26345132624746115,-0.23910532887191643,0.12267366812554398,0.012560068622909462,0.013954532809129701,0.006166684814647605,0.010776401526575163,0.02073711952750562,0.006166684814647605,0.010776401526575163,0.02073711952750562,0.05238666530743633
pressure,0.10048112808213888,0.03337275992519287,0.07630785453604909,0.0703369688872602,0.03618491807707809,0.05810079476936032,0.01705445903781756,0.020396695748618864,0.030144159194878686,0.0028121581518852218,0.018207059766688766,0.030144159194878686,0.0028121581518852218,0.018207059766688766,0.0016843125842451341
wood,0.022637167681103826,-0.3542071962371305,-0.03330117945496088,0.02330883727797437,-0.3550179965978069,-0.033145698400371515,0.0005459836707121154,0.0006144676911955305,0.0006716695968705458,0.0008108003606764336,0.00015548105458936673,0.0006716695968705458,0.0008108003606764336,0.00015548105458936673,0.027845511211884968
horror,-0.1875332868965375,0.3295752728014454,-0.08194612083471037,-0.19182437179417952,0.3336665422751904,-0.08211235084023351,0.002849528125636718,0.003424399116161612,0.004291084897642017,0.004091269473744996,0.00016623000552314082,0.004291084897642017,0.004091269473744996,0.00016623000552314082,0.05804107752218523
stock,0.148175660475816,-0.11033487054912311,0.2641727704896873,0.15818186628256872,-0.12237507684379301,0.2149884041170568,0.023743592824684367,0.02980040613673157,0.01000620580675271,0.012040206294669897,0.04918436637263049,0.01000620580675271,0.012040206294669897,0.04918436637263049,0.020180108453117167
intention,0.006606956983287853,-0.08081014130470757,0.07740730520779403,0.002502074954017044,-0.07635677339159617,0.07663566761582184,0.003109962511451462,0.0035250516221801715,0.004104882029270809,0.004453367913111392,0.0007716375919721852,0.004104882029270809,0.004453367913111392,0.0007716375919721852,0.0035756900563069104
dull,0.22410006731229432,-0.024766815168955292,-0.0388806100943295,0.1612077606747612,-0.05475907667640907,-0.06887454596669704,0.040959501339118146,0.04379731412479036,0.06289230663753312,0.02999226150745378,0.02999393587236754,0.06289230663753312,0.02999226150745378,0.02999393587236754,0.012709951184106243
repair,0.16425248533061587,0.25521382695695144,0.14835719820308077,0.1728231433019967,0.2605254133001145,0.1594581470608947,0.008327731057452594,0.008658333039853765,0.008570657971380818,0.005311586343163033,0.01110094885781393,0.008570657971380818,0.005311586343163033,0.01110094885781393,0.005216453595437752
limp,-0.1536871001769865,-0.09133358929778876,-0.03927205418274556,-0.15080378946953726,-0.0942090795956046,-0.03465024894007243,0.0034602020826460683,0.0035563562246455414,0.002883310707449238,0.002875490297815836,0.004621805242673131,0.002883310707449238,0.002875490297815836,0.004621805242673131,0.002346607467741662
fool,-0.15318442492510898,-0.03806370188510223,-0.31895712527873177,-0.13862704950075053,-0.04219097712371532,-0.3061684996591926,0.010491092094170243,0.011438247613128482,0.014557375424358449,0.004127275238613087,0.012788625619539196,0.014557375424358449,0.004127275238613087,0.012788625619539196,0.011545914351930977
officer,0.12713273028094504,-0.24794075046470593,0.2247622675010738,0.12814250677436057,-0.21959438115281998,0.22246437352787427,0.010551346592833669,0.016429816578855963,0.0010097764934155207,0.028346369311885944,0.002297893973199544,0.0010097764934155207,0.028346369311885944,0.002297893973199544,0.03582106463408519
prime,0.5111861371903774,-0.08498484517126008,0.4181996264358016,0.5281865810358085,-0.10242454395495258,0.4252851953423495,0.013841903845223824,0.014644264762891759,0.01700044384543109,0.017439698783692503,0.007085568906547879,0.01700044384543109,0.017439698783692503,0.007085568906547879,0.06972981644403797
consult,0.3700698637577861,-0.07113213349532037,0.3643991678795605,0.3672123356029963,-0.07815321183647522,0.3563508907107263,0.00597562788825962,0.006383201224423063,0.00285752815478979,0.007021078341154854,0.008048277168834217,0.00285752815478979,0.007021078341154854,0.008048277168834217,0.04326282014337864
span,0.02419878192074526,-0.22466641180110525,0.055953013828844385,0.023674569170466803,-0.22652578752274882,0.05644975370399108,0.0009601094490229086,0.0011516405089194604,0.000524212750278457,0.0018593757216435747,0.0004967398751466942,0.000524212750278457,0.0018593757216435747,0.0004967398751466942,0.01422102397058965
question,0.12185117045427336,-0.07123332710697018,0.20583671569603465,0.11577185371937965,-0.06261940750992859,0.1979548081794224,0.007525047949515852,0.007600047563181971,0.006079316734893717,0.008613919597041594,0.007881907516612247,0.006079316734893717,0.008613919597041594,0.007881907516612247,0.008848498484282987
free,0.018680390240960028,-0.018236441166994362,0.07961549576507417,0.02641920314328397,-0.008910271164212745,0.08879501195979075,0.008748166366607383,0.0087774367865762,0.007738812902323942,0.009326170002781617,0.009179516194716589,0.007738812902323942,0.009326170002781617,0.009179516194716589,0.004100113035591594
polish,0.26180813182603624,-0.16838463809551318,0.10222116632173173,0.2884306552435574,-0.21109146328558415,0.19646890725918437,0.05452569651501491,0.06168540708775166,0.026622523417521138,0.04270682519007096,0.09424774093745264,0.026622523417521138,0.04270682519007096,0.09424774093745264,0.038707346664776154
approve,0.5692404324755916,-0.269476630988418,0.27605027334880106,0.5786422876198231,-0.28599253388694473,0.27628680106337017,0.008718095252442418,0.010973086379356137,0.009401855144231419,0.016515902898526724,0.00023652771456911248,0.009401855144231419,0.016515902898526724,0.00023652771456911248,0.09364848847735914
sleep,0.23851499353312078,-0.4605745330378792,-0.02407941263201254,0.24163600449509956,-0.48137252202762215,-0.02653851457463199,0.008792700631447058,0.012224895879671875,0.003121010961978782,0.020797988989742944,0.0024591019426194495,0.003121010961978782,0.020797988989742944,0.0024591019426194495,0.10000066295771969
phrase,0.2460463818269517,-0.3130546021481743,0.06321062641986167,0.24291968414569354,-0.31386016072797984,0.060902522962516595,0.0020801199061362546,0.002291470022008564,0.0031266976812581726,0.0008055585798055209,0.0023081034573450704,0.0031266976812581726,0.0008055585798055209,0.0023081034573450704,0.0534593946149844
marine,0.5308819591800893,-0.17957784753051237,0.13665400733808203,0.4908967705333541,-0.17316466432488958,0.1543815783859557,0.02137531430007721,0.025522610924441688,0.03998518864673517,0.0064131832056227855,0.017727571047873675,0.03998518864673517,0.0064131832056227855,0.017727571047873675,0.10105380974494062
immediate,0.3356571060272243,-0.1310136990881969,0.11129942949676423,0.34295836152229675,-0.12377097306917968,0.10813651244463489,0.005902299522073,0.006212070408205975,0.007301255495072434,0.007242726019017223,0.0031629170521293437,0.007301255495072434,0.007242726019017223,0.0031629170521293437,0.03460915138694924
pay,0.19064292080025275,0.037632914776309256,0.12788576969818669,0.1842120264804405,0.03201758050147806,0.12323128930806695,0.005566902994921061,0.005614046920380361,0.006430894319812253,0.005615334274831199,0.004654480390119731,0.006430894319812253,0.005615334274831199,0.004654480390119731,0.0021965258665571975
plenty,0.18367954929929134,-0.11768552551909257,0.22724693545115487,0.19197070752407508,-0.11762398871276745,0.22169370386770815,0.004635308871518529,0.005761523887141954,0.00829115822478374,6.153680632511871e-05,0.005553231583446727,0.00829115822478374,6.153680632511871e-05,0.005553231583446727,0.02683564278713153
shelter,0.21533214952394036,-0.043555309550296975,0.13369139504868807,0.25097860082131795,-0.05411172951695939,0.1562321485463385,0.02291454158723014,0.02510108271802036,0.03564645129737759,0.010556419966662414,0.022540753497650418,0.03564645129737759,0.010556419966662414,0.022540753497650418,0.026498295524865986
creek,0.10314448202839627,-0.29575816266265725,-0.025101590542389404,0.09412062919999431,-0.3022827941959456,-0.03789396887736479,0.009446954232221902,0.009791930010285452,0.009023852828401957,0.006524631533288361,0.012792378334975388,0.009023852828401957,0.006524631533288361,0.012792378334975388,0.029271440842066235
withdraw,-0.0527139423128469,-0.20556507252200992,-0.14771404706689487,-0.06376905174348503,-0.24649483002385242,-0.15731516840607002,0.020528662757218593,0.025097423670253357,0.01105510943063813,0.040929757501842495,0.00960112133917515,0.01105510943063813,0.040929757501842495,0.00960112133917515,0.005891436890735009
prison,-0.0459313152155223,0.13705268424696682,0.23626121786689427,-0.04342271561119662,0.13515889919022445,0.2370372631203593,0.00172614330484436,0.0018692012600207309,0.00250859960432568,0.0018937850567423697,0.0007760452534650297,0.00250859960432568,0.0018937850567423697,0.0007760452534650297,0.015054348345071873
darkness,-0.1928176830642842,-0.16769638842199489,-0.059914994396625856,-0.19053201650315166,-0.169917983319865,-0.0597550751754825,0.001555726893382003,0.0018425823976340986,0.002285666561132549,0.002221594897870105,0.00015991922114335505,0.002285666561132549,0.002221594897870105,0.00015991922114335505,0.02657186333054151
heaven,0.29778077986510476,-0.20277017920741636,0.12315594097769604,0.28836313830334986,-0.2102694703080471,0.10243508227834001,0.01254593045391389,0.013835766751869,0.009417641561754897,0.007499291100630745,0.020720858699356026,0.009417641561754897,0.007499291100630745,0.020720858699356026,0.043397013580121976
remainder,0.057060521221109675,-0.14194865902673173,-0.0015089097292516757,0.048678865559187524,-0.14739505342896364,-0.011029418778414724,0.007782853037772369,0.007969848517483257,0.00838165566192215,0.005446394402231908,0.009520509049163049,0.00838165566192215,0.005446394402231908,0.009520509049163049,0.006853275443011899
medical,0.321843600921416,-0.11336484442446816,0.37125475156651166,0.32119552765661985,-0.11338671279773552,0.37193259128494854,0.000449260452166797,0.0005415852860456657,0.0006480732647961562,2.18683732673558e-05,0.000677839718436879,0.0006480732647961562,2.18683732673558e-05,0.000677839718436879,0.04748039431209757
likely,0.27595433347314746,-0.06066368695920556,0.2595294013789031,0.3172544248562773,-0.0630385396655258,0.28162496902615386,0.02192350391223361,0.027077368060712165,0.041300091383129844,0.002374852706320249,0.022095567647250736,0.041300091383129844,0.002374852706320249,0.022095567647250736,0.028562760485438217
gospel,0.41890497348450284,-0.08950609333123406,0.2820603329833464,0.46774049079867147,-0.08262285640007405,0.3398987162087923,0.03785237915692486,0.04388456553325058,0.04883551731416863,0.006883236931160011,0.05783838322544593,0.04883551731416863,0.006883236931160011,0.05783838322544593,0.06832616239303758
surely,0.2701372249548052,0.0156296892663698,0.12667203971650023,0.26668260175484887,0.018555244161220136,0.1218725805954809,0.003726545738608665,0.0038091162908122987,0.0034546231999563193,0.0029255548948503365,0.004799459121019339,0.0034546231999563193,0.0029255548948503365,0.004799459121019339,0.010780121240059172
define,0.17769832599299845,-0.28499258614413525,0.19897872924917828,0.20428239836801368,-0.27283393804489486,0.2163389007525111,0.01870096399252948,0.019629239943396846,0.026584072375015227,0.012158648099240388,0.017360171503332827,0.026584072375015227,0.012158648099240388,0.017360171503332827,0.05104346928152547
early,0.23367131740249353,-0.21982105129995372,0.04913171015897582,0.23318789319936853,-0.22301766610356494,0.04837818553728784,0.0014778545428080654,0.0019165806808240074,0.0004834242031249991,0.0031966148036112196,0.0007535246216879773,0.0004834242031249991,0.0031966148036112196,0.0007535246216879773,0.038080605373517776
sex,0.22218952844641562,0.12601437504163948,0.21793797918965332,0.22469442900812314,0.11221655138332508,0.21510105249851036,0.006379883637054963,0.008260399860799773,0.002504900561707518,0.013797823658314404,0.002836926691142966,0.002504900561707518,0.013797823658314404,0.002836926691142966,0.004701624932773536
himself,0.06140370796159773,-0.22393304036277015,0.02325832052333647,0.060853879159078764,-0.21967320325479572,0.026465458247975866,0.002672267878377594,0.0030948482075518393,0.0005498288025189632,0.0042598371079744235,0.003207137724639396,0.0005498288025189632,0.0042598371079744235,0.003207137724639396,0.015477805209826914
century,0.0996905192880448,-0.32688355840902233,-0.04324531047945622,0.10004388669196412,-0.3215833341218421,-0.035660016930504315,0.004412961746683823,0.0053464606435890336,0.00035336740391932187,0.005300224287180244,0.007585293548951905,0.00035336740391932187,0.005300224287180244,0.007585293548951905,0.030102245322027352
there,0.16283230039144914,-0.219421013928161,0.08069825140780039,0.1615410265012646,-0.21600153220549673,0.08903641103897622,0.004349638414674881,0.0052562708436710015,0.0012912738901845466,0.0034194817226642638,0.008338159631175832,0.0012912738901845466,0.0034194817226642638,0.008338159631175832,0.026645331180885985
response,0.06427940794654811,-0.18910091887704888,0.1751958370175562,0.06669441552509185,-0.20163694346989847,0.17480483926740997,0.005114009973846516,0.007374213030047628,0.0024150075785437375,0.012536024592849582,0.00039099775014622695,0.0024150075785437375,0.012536024592849582,0.00039099775014622695,0.029436342268283837
request,0.49666569351507317,-0.32687027356165343,0.1227838834810209,0.493822742919554,-0.31746451269081444,0.1277688258324124,0.005744551272583211,0.006361350901987857,0.0028429505955191448,0.009405760870838997,0.0049849423513914914,0.0028429505955191448,0.009405760870838997,0.0049849423513914914,0.10653098243587039
cord,-0.07975146158568479,-0.1718351784871618,-0.1304551318818133,-0.07755208392771706,-0.17930434731905268,-0.12955604016820454,0.0035225460678224526,0.00452526651263539,0.0021993776579677243,0.007469168831890888,0.0008990917136087462,0.0021993776579677243,0.007469168831890888,0.0008990917136087462,0.002443480117252497
hope,0.38592799915296017,-0.011137439099040428,0.10752771901358574,0.3733650670583428,-0.00481503209342737,0.09799538888416645,0.009472556409883228,0.009809271309239816,0.01256293209461734,0.006322407005613057,0.009532330129419286,0.01256293209461734,0.006322407005613057,0.009532330129419286,0.029940764489612415
order,0.21490816812257432,-0.011474613037018848,0.30814953422957997,0.21420382293304502,-0.007765938573394745,0.3437108101146034,0.013324765179392286,0.020646668100801,0.000704345189529304,0.003708674463624103,0.03556127588502345,0.000704345189529304,0.003708674463624103,0.03556127588502345,0.027584381116755863
twin,0.32615897890817447,-0.17917834853648595,-0.023556696725817776,0.3149874032661478,-0.17528502184801054,-0.02650320964733411,0.006003805084006132,0.007039034816066303,0.011171575642026643,0.003893326688475418,0.002946512921516334,0.011171575642026643,0.003893326688475418,0.002946512921516334,0.04262346879657919
now,0.22717486595060551,-0.2510138390311662,0.1429794205332229,0.22163346637977027,-0.2455581118874222,0.1408496501366516,0.00437563237038352,0.004655032753653108,0.005541399570835243,0.00545572714374401,0.0021297703965713066,0.005541399570835243,0.00545572714374401,0.0021297703965713066,0.038345054649913814
quote,0.25563940632924914,-0.2655235453953152,0.029111259422155707,0.217738114529561,-0.2929798431404733,0.026715283902819794,0.02258452168806073,0.027056095460143176,0.03790129179968815,0.02745629774515812,0.0023959755193359127,0.03790129179968815,0.02745629774515812,0.0023959755193359127,0.04462124499633511
it,0.19325411560795383,-0.270701581196301,-0.015961207340498634,0.19246420729614164,-0.2791553334910555,-0.019003337238016907,0.004095263501361648,0.0052071885349489425,0.000789908311812193,0.00845375229475448,0.0030421298975182726,0.000789908311812193,0.00845375229475448,0.0030421298975182726,0.03888124849315737
