word,actual_v,actual_a,actual_d,pred_v,pred_a,pred_d,mae_overall,rmse_overall,mae_v,mae_a,mae_d,word_length,trajectory_length,vad_variance,error_v,error_a,error_d
lovely,0.7810454963402009,0.24401421396544049,0.41702429189995366,0.7809686730463883,0.24400289888013993,0.41699238001335653,4.0016755236775094e-05,4.847067200473055e-05,7.682329381264452e-05,1.1315085300556138e-05,3.191188659712463e-05,6,39,0.050090953812359715,-7.682329381264452e-05,-1.1315085300556138e-05,-3.191188659712463e-05
battle,0.1618653892548927,0.24923116684076668,0.5001782431079339,0.16200709782517514,0.25025062903390793,0.49953386381926246,0.0006018500173650502,0.0007010965577352354,0.00014170857028245054,0.0010194621931412517,0.0006443792886714483,6,39,0.02383268614499521,0.00014170857028245054,0.0010194621931412517,-0.0006443792886714483
freezing,0.45259541984735513,0.39061068702296287,0.4298473282443146,0.4998881678839098,0.4997463433246594,0.49970570660661906,0.07542892756685188,0.07963958086416989,0.047292748036554644,0.10913565630169653,0.06985837836230446,8,39,0.0006575548550051519,0.047292748036554644,0.10913565630169653,0.06985837836230446
prevail,0.17528402103622043,0.05598718689799837,0.19695893598438913,0.17362827207457546,0.0542306529717304,0.1942595808359741,0.0020372126787759856,0.0020907282842264497,0.0016557489616449705,0.0017565339262679697,0.002699355148415017,7,39,0.003750088639342238,-0.0016557489616449705,-0.0017565339262679697,-0.002699355148415017
assault,0.037254080651352224,0.2959142096606811,0.2148427574646327,0.032860064995957755,0.26616464439074483,0.2051997072233541,0.014595543722203112,0.01823305080785873,0.004394015655394469,0.029749565269936273,0.009643050241278595,7,39,0.009029022861507911,-0.004394015655394469,-0.029749565269936273,-0.009643050241278595
excited,0.4050746921125859,0.6630339095289774,0.15595835709819444,0.40538194330932587,0.6676986512651497,0.15536650494662305,0.0018546150281612088,0.0027205702669602957,0.00030725119673996604,0.004664741736172262,0.0005918521515713981,7,39,0.04421168816141782,0.00030725119673996604,0.004664741736172262,-0.0005918521515713981
fly,0.2300566249721393,0.051992503908980324,0.06286937591379431,0.19447562116724132,0.003728184829311058,0.019823519054579346,0.04229705991459407,0.04261610853786126,0.03558100380489798,0.048264319079669264,0.04304585685921496,3,39,0.008329404986961175,-0.03558100380489798,-0.048264319079669264,-0.04304585685921496
gravity,0.2698995796956595,-0.1414930122693624,0.1660197632035053,0.23656846522690966,-0.17401104736228482,0.1732039660439335,0.024344450800700145,0.02720293224688504,0.03333111446874981,0.03251803509292242,0.0071842028404282,7,39,0.05712750636479009,-0.03333111446874981,-0.03251803509292242,0.0071842028404282
brightly,0.27760957223720956,-0.16109749951652888,0.028199248693715467,0.327563272282586,-0.1154762149005425,0.05775061273138514,0.041708782899677506,0.04262220420830422,0.04995370004537647,0.045621284615986385,0.029551364037669673,8,39,0.03308921446029792,0.04995370004537647,0.045621284615986385,0.029551364037669673
excellent,0.6426045736060131,0.2969220347747197,0.5392683933372705,0.6437689265995727,0.29854283618696303,0.5404696232688428,0.0013287947791251198,0.0013448256962703005,0.0011643529935596586,0.0016208014122433556,0.0012012299315723451,9,39,0.020877269813896156,0.0011643529935596586,0.0016208014122433556,0.0012012299315723451
justice,0.20338024290456816,-0.07272253193853977,0.33697894047277804,0.1956965546277934,-0.02173551788619807,0.41334864434795965,0.04501346873476603,0.05320102235073828,0.007683688276774764,0.0509870140523417,0.0763697038751816,7,39,0.03050109984569753,-0.007683688276774764,0.0509870140523417,0.0763697038751816
gaze,0.3885985414109761,-0.10002990662004163,0.26920801679612266,0.3925948575311732,-0.09262807680689472,0.26988226624956146,0.004024131795594262,0.004872105617382828,0.003996316120197074,0.00740182981314691,0.0006742494534388022,4,39,0.03918290488991452,0.003996316120197074,0.00740182981314691,0.0006742494534388022
pleasure,0.7918040710014737,0.14903927663661046,0.2926710768624867,0.7933516213933317,0.14874766089755723,0.2932869913632904,0.0008183602105716522,0.0009762688541762486,0.0015475503918580547,0.00029161573905323035,0.0006159145008036715,8,39,0.07787519308174415,0.0015475503918580547,-0.00029161573905323035,0.0006159145008036715
seize,0.3519303799723863,0.22972387926345034,0.16529443344121264,0.3508910035160486,0.2144487048482954,0.17141719742894584,0.007479104953075272,0.009520145231400547,0.0010393764563376706,0.01527517441515494,0.006122763987733204,5,39,0.006903706889904981,-0.0010393764563376706,-0.01527517441515494,0.006122763987733204
conclude,0.23384096059051812,-0.14475972938415366,0.20034051926350005,0.19682782279193634,-0.159774311081972,0.16409311130026982,0.029425042486543446,0.031140994510506087,0.037013137798581786,0.01501458169781833,0.03624740796323023,8,39,0.02239109201622801,-0.037013137798581786,-0.01501458169781833,-0.03624740796323023
small,-0.21494439409760063,-0.5027918505718671,-0.4835805214863611,-0.233805919987782,-0.5016895069417066,-0.500118829284056,0.012167392439345634,0.014496987562895434,0.018861525890181363,0.001102343630160596,0.01653830779769494,5,39,0.011993215994118603,-0.018861525890181363,0.001102343630160596,-0.01653830779769494
stem,0.17954674523105935,-0.16621430525171157,0.2261369585871341,0.10048703437084935,-0.1570955038196159,0.09355241441831245,0.07358768548704243,0.08927906020508992,0.07905971086020999,0.009118801432095675,0.13258454416882165,4,39,0.025177004757954063,-0.07905971086020999,0.009118801432095675,-0.13258454416882165
hack,0.11808433667852306,0.02789751191550308,0.13892509371486028,0.1357444128646474,0.03528389427829476,0.08091108808402549,0.02768682139325027,0.035270676133031566,0.017660076186124335,0.007386382362791679,0.058014005630834795,4,39,0.00295879158140566,0.017660076186124335,0.007386382362791679,-0.058014005630834795
eagle,0.26311351285536494,-0.016637802828548695,0.14664381842761748,0.2613408576128954,-0.0400046582139951,0.12790263492019308,0.014626898045113454,0.01732420461350705,0.0017726552424695563,0.023366855385446403,0.018741183507424403,5,39,0.012571352522740222,-0.0017726552424695563,-0.023366855385446403,-0.018741183507424403
subway,0.005759396015841056,0.059358760788221845,0.06331875299365491,0.0004974891353243405,0.04388400695977423,0.046185840230706765,0.012623191157304162,0.013671044459161058,0.005261906880516715,0.015474753828447617,0.01713291276294815,6,39,0.0007665537424016471,-0.005261906880516715,-0.015474753828447617,-0.01713291276294815
universal,0.14183419658253218,-0.21859808589870228,0.09643085735646102,0.1495723653135314,-0.21604555977141718,0.10747187296219594,0.007110570154673081,0.007922513711905022,0.007738168730999223,0.0025525261272850985,0.011041015605734922,9,39,0.026070211209490202,0.007738168730999223,0.0025525261272850985,0.011041015605734922
custom,0.23857521048048025,-0.1054610787119042,0.21393826539770333,0.22246832700515123,-0.16005786978417502,0.1902008948810241,0.03148034835475969,0.03560760241728878,0.016106883475329015,0.05459679107227082,0.023737370516679235,6,39,0.03136073378395811,-0.016106883475329015,-0.05459679107227082,-0.023737370516679235
retire,-0.03469934617026279,-0.19840462803590056,-0.0423845320844303,-0.024420921383182696,-0.2083827068564014,-0.04349864191611759,0.007123537813089407,0.008295567365946147,0.010278424787080093,0.009978078820500835,0.0011141098316872905,6,39,0.007896294071183566,0.010278424787080093,-0.009978078820500835,-0.0011141098316872905
push,0.19917348143978872,0.014065550746034654,0.24276421348005345,0.20725374108859257,0.01110404244507336,0.24668599219717308,0.0049878488889615906,0.005460203772595636,0.00808025964880385,0.002961508300961294,0.003921778717119628,4,39,0.010719249667945597,0.00808025964880385,-0.002961508300961294,0.003921778717119628
check,0.19097854870544204,-0.11377008917778868,0.18391840104461793,0.19266941360358136,-0.09559198467968859,0.19871228380764483,0.011554284053088773,0.01356664383028943,0.001690864898139327,0.01817810449810009,0.0147938827630269,5,39,0.011747993045557308,0.001690864898139327,0.01817810449810009,0.0147938827630269
pretend,0.22274774648120424,-0.16291562493760467,0.11985959195971495,0.21128721358221686,-0.14841269160151208,0.13215611625208779,0.012753330175817604,0.012817740302055758,0.01146053289898738,0.014502933336092594,0.012296524292372837,7,39,0.021261180645624597,-0.01146053289898738,0.014502933336092594,0.012296524292372837
freely,0.2127376330249694,-0.29215080443943153,0.1471498232251284,0.21200718857716078,-0.29283736309019504,0.1469169228004578,0.0005499678410809117,0.0005941813640307681,0.0007304444478086203,0.0006865586507635024,0.00023290042467061234,6,39,0.05042167446660229,-0.0007304444478086203,-0.0006865586507635024,-0.00023290042467061234
split,-0.07540002786224091,-0.1298082767585073,-0.13073613686547217,-0.06914516465584862,-0.14214452348389744,-0.12936360934803454,0.006654545816406686,0.008024756045855898,0.0062548632063922915,0.012336246725390132,0.0013725275174376328,5,39,0.0014409995805888046,0.0062548632063922915,-0.012336246725390132,0.0013725275174376328
manager,0.35931708072591917,-0.14771522864705225,0.41871773515170085,0.36095602157337187,-0.14811546627413816,0.4189052939151213,0.0007422457459863585,0.0009800502622008965,0.0016389408474526967,0.0004002376270859087,0.00018755876342047006,7,39,0.0648424930632091,0.0016389408474526967,-0.0004002376270859087,0.00018755876342047006
bond,0.32672707336185136,0.011613828160905795,0.5641479503543868,0.3260174875613862,0.0111476615778788,0.5756211096472074,0.0042163038921042345,0.006642143415338845,0.0007095858004651512,0.00046616658302699523,0.011473159292820556,4,39,0.04889422821948701,-0.0007095858004651512,-0.00046616658302699523,0.011473159292820556
gift,0.280613747593029,-0.3022868400854311,0.04776675308340225,0.291057251222835,-0.2992987559297731,0.05582799765583779,0.007164277452633178,0.007809803220817773,0.010443503629806006,0.0029880841556579885,0.008061244572435539,4,39,0.06534676487208321,0.010443503629806006,0.0029880841556579885,0.008061244572435539
origin,0.04988715588764637,-0.21791232878958072,-0.05408017318446284,0.05047826672517157,-0.21752964566099897,-0.054237847841970825,0.00037715620787164467,0.0004166212095581632,0.0005911108375252008,0.00038268312858175113,0.0001576746575079821,6,39,0.011419111442633387,0.0005911108375252008,0.00038268312858175113,-0.0001576746575079821
broadcast,0.27858565999686835,-0.19932339236719127,0.006525050361765914,0.28992846287505236,-0.19967747978135594,0.01645467887871201,0.007208839603098261,0.008705976443699628,0.01134280287818401,0.0003540874141646777,0.009929628516946096,9,39,0.03999817375039416,0.01134280287818401,-0.0003540874141646777,0.009929628516946096
obtain,0.45855217523374536,-0.037800223180240206,0.38674918023652655,0.4584767083111355,-0.04267165798442693,0.38454101396166424,0.0023850226672196273,0.0030882881237178014,7.546692260984589e-05,0.004871434804186725,0.002208166274862311,6,39,0.050621173082372406,-7.546692260984589e-05,-0.004871434804186725,-0.002208166274862311
glad,0.7561036795635325,0.2368189025009633,0.3858059731727068,0.7505817117259868,0.22258315096499182,0.3712015201946342,0.011454057450529955,0.012198890624172051,0.0055219678375457715,0.01423575153597148,0.014604452978072613,4,39,0.05134002468765037,-0.0055219678375457715,-0.01423575153597148,-0.014604452978072613
education,0.32547246953249603,-0.06321422019787656,0.2581496390300633,0.3254378778402852,-0.0632162845674759,0.25814857803986707,1.2572350668801913e-05,2.0016430684540924e-05,3.459169221081693e-05,2.0643695993333155e-06,1.0609901962554957e-06,9,39,0.028755058654234188,-3.459169221081693e-05,-2.0643695993333155e-06,-1.0609901962554957e-06
contend,0.0949814275280478,0.2182069725918809,0.28182789013205367,0.14987413031230729,0.09142581621603918,0.27604113617606285,0.06248687103869734,0.0798334870262345,0.05489270278425949,0.12678115637584172,0.00578675395599082,7,39,0.011296556419734666,0.05489270278425949,-0.12678115637584172,-0.00578675395599082
reveal,0.17873704438862922,-0.12561962506377738,-0.04277562957090106,0.17867860190964172,-0.12606799513495665,-0.04253514182500278,0.0002491000986883489,0.00029568316376753413,5.8442478987508206e-05,0.0004483700711792604,0.0002404877458982782,6,39,0.01648390271909748,-5.8442478987508206e-05,-0.0004483700711792604,0.0002404877458982782
costume,0.2712666979875548,-0.2706643659479405,0.12216916798633431,0.2689447772777939,-0.2712503137616228,0.1340294338378688,0.004922711458325883,0.006985712960317668,0.002321920709760894,0.0005859478136822638,0.01186026585153449,7,39,0.05378300248865128,-0.002321920709760894,-0.0005859478136822638,0.01186026585153449
spirit,0.3005351420349005,-0.22377980885030602,0.1885607711374535,0.30541602320014327,-0.18811936503972726,0.21176517386561833,0.02124857590132878,0.02472471475863459,0.0048808811652427675,0.03566044381057876,0.02320440272816482,6,39,0.042968336483003244,0.0048808811652427675,0.03566044381057876,0.02320440272816482
continent,0.24581351158451517,-0.22292887845916523,0.21427620726049798,0.24870192282409695,-0.2255269046833334,0.21543137416194397,0.0022138681217319747,0.0023400192535250742,0.0028884112395817785,0.0025980262241681595,0.0011551669014459864,9,39,0.04646548967361675,0.0028884112395817785,-0.0025980262241681595,0.0011551669014459864
pat,0.08254588562361738,-0.1954761244553604,-0.18107412200694234,0.033196777901655025,-0.1890601176703851,-0.2113713342837238,0.028687442261239694,0.03363738321056425,0.049349107721962354,0.006416006784975281,0.03029721227678145,3,39,0.016112415851928106,-0.049349107721962354,0.006416006784975281,-0.03029721227678145
treasure,0.5581234797480599,-0.0272018641151272,0.4920473417810033,0.557954040433909,-0.01928740152022959,0.5012056523986886,0.0057474041755779595,0.006989088667754939,0.00016943931415092095,0.007914462594897607,0.00915831061768535,8,39,0.06673890854279403,-0.00016943931415092095,0.007914462594897607,0.00915831061768535
degree,0.19092693232686175,-0.12949647175733753,0.20569117579418392,0.202005486870097,-0.156988931461409,0.19634362808731828,0.015972853984724117,0.017943860226454066,0.011078554543235253,0.027492459704071465,0.009347547706865633,6,39,0.033636986301028626,0.011078554543235253,-0.027492459704071465,-0.009347547706865633
whistle,0.12775970418059632,-0.19896423418845283,-0.16767988117205612,0.13007644418581107,-0.20123293297242975,-0.1627100906659846,0.0031850764317544003,0.0034260325012283746,0.002316740005214757,0.0022686987839769246,0.00496979050607152,7,39,0.01970544429310782,0.002316740005214757,-0.0022686987839769246,0.00496979050607152
moon,0.4177300356180016,-0.2775051840645537,0.18445833385446953,0.41226641368091294,-0.27377853333621466,0.18216658932515836,0.003827339064912958,0.004041088273806701,0.0054636219370886585,0.0037266507283390538,0.0022917445293111627,4,39,0.08631920979849311,-0.0054636219370886585,0.0037266507283390538,-0.0022917445293111627
being,0.35194024102886856,-0.06256261134198773,0.1875470629340688,0.3466042980954253,-0.05713451489050006,0.18006824469415375,0.006080952541615327,0.006160877652339862,0.0053359429334432495,0.005428096451487674,0.007478818239915058,5,39,0.026885955843636507,-0.0053359429334432495,0.005428096451487674,-0.007478818239915058
category,0.1503080992774,-0.1760682645560931,0.07012123317202591,0.1363812300255231,-0.15757563427868687,0.08119773436694716,0.01449866690806812,0.014816926587035597,0.013926869251876889,0.01849263027740622,0.011076501194921248,8,39,0.014246710822397835,-0.013926869251876889,0.01849263027740622,0.011076501194921248
superiority,0.2170483419931091,0.06370453056317395,0.4883924183023264,0.25006283205365615,0.05309457868745813,0.5008961025719837,0.018709375401973392,0.021282776706985713,0.03301449006054705,0.010609951875715819,0.012503684269657311,11,39,0.03214476563940262,0.03301449006054705,-0.010609951875715819,0.012503684269657311
open,0.26017589933197505,-0.13387762040770182,0.12504986509831728,0.25990956532709564,-0.13667209193167337,0.11990161408039202,0.0027363521822587424,0.0033854833945347468,0.0002663340048794094,0.0027944715239715534,0.005148251017925265,4,39,0.028240210143209064,-0.0002663340048794094,-0.0027944715239715534,-0.005148251017925265
filthy,-0.6294464872835087,-0.04752703238431423,-0.5635621535333485,-0.6445280267000488,-0.05487474848526472,-0.5858429523599772,0.014903351448039767,0.016102543892457067,0.015081539416540113,0.007347716100950488,0.0222807988266287,6,39,0.07143327123935513,-0.015081539416540113,-0.007347716100950488,-0.0222807988266287
how,0.08621646751934567,-0.3467737173828387,-0.13021309588790372,0.08663628744251399,-0.33770447729827446,-0.12292746651502875,0.005591563126869171,0.006720807487156436,0.0004198199231683214,0.009069240084564223,0.007285629372874969,3,39,0.028958816264280776,0.0004198199231683214,0.009069240084564223,0.007285629372874969
behind,-0.0319479851373207,-0.18388753789087364,-0.06991773761485429,-0.03480429434589069,-0.18580417000599564,-0.06013403300732408,0.004852215310407397,0.005987566473036339,0.002856309208569989,0.0019166321151219967,0.009783704607530204,6,39,0.002963330936126114,-0.002856309208569989,-0.0019166321151219967,0.009783704607530204
repeat,0.03671964046325373,-0.1275025071166093,-0.0442898351821312,0.03880327951139101,-0.15249106112683497,-0.05395433649199096,0.012245564789407573,0.015515282452828773,0.002083639048137277,0.024988554010225678,0.009664501309859762,6,39,0.008087222571302876,0.002083639048137277,-0.024988554010225678,-0.009664501309859762
add,0.15891237833761196,-0.2334043077882026,0.1581642429210124,0.1596901020139071,-0.23900104819142487,0.1760015099661513,0.00807057704155211,0.01080272269534135,0.0007777236762951389,0.005596740403222278,0.01783726704513891,3,39,0.036892970637195134,0.0007777236762951389,-0.005596740403222278,0.01783726704513891
simplicity,0.3607118098957435,-0.3183174170905646,0.12001320189113418,0.38991274718030755,-0.3054621555331117,0.14021988219894532,0.020754293049942713,0.02180414652514252,0.029200937284564077,0.012855261557452924,0.020206680307811142,10,39,0.08534042059056088,0.029200937284564077,0.012855261557452924,0.020206680307811142
fitting,0.27092826027304073,-0.23826392621377074,0.08512940963419763,0.2816122549093219,-0.23501983403182203,0.08573380449301501,0.004844160559015755,0.006455931861950176,0.010683994636281169,0.00324409218194871,0.0006043948588173864,7,39,0.05697715969398702,0.010683994636281169,0.00324409218194871,0.0006043948588173864
nay,-0.06122285714285701,-0.03159999999999974,0.02044571428571454,0.4998881678839098,0.4997463433246594,0.49970570660661906,0.5239057868907767,0.5249967171994218,0.5611110250267668,0.5313463433246591,0.47925999232090455,3,39,0.00468640441381223,0.5611110250267668,0.5313463433246591,0.47925999232090455
normal,0.22164200361418954,-0.3748250661396537,-0.0005039747469986741,0.23085698462870402,-0.3833115929512216,-0.0020284205812886387,0.006408651220124103,0.007286081423348828,0.009214981014514484,0.008486526811567863,0.0015244458342899645,6,39,0.06430336356560212,0.009214981014514484,-0.008486526811567863,-0.0015244458342899645
high,0.43425097794410705,0.03789487185268851,0.3920906400034423,0.43090183057682324,0.030561124388514042,0.3981641573601209,0.0055854707293789595,0.0058277569452276036,0.0033491473672838112,0.007333747464174464,0.006073517356678604,4,39,0.03497276264740436,-0.0033491473672838112,-0.007333747464174464,0.006073517356678604
eliminate,-0.021458428657293756,-0.031724157835367486,0.056136911238807506,-0.010805506051866226,-0.03475675585054497,0.06442184436992622,0.007323484583907909,0.007985852652159231,0.01065292260542753,0.0030325980151774817,0.008284933131118714,9,39,0.0017925722960949156,0.01065292260542753,-0.0030325980151774817,0.008284933131118714
deal,0.22469098609093452,-0.035942835521938214,0.12756251319474582,0.22066177782397733,-0.04091356702383173,0.11478908833496397,0.007257788209544184,0.008248294239233662,0.004029208266957185,0.004970731501893519,0.012773424859781848,4,39,0.009962400269748544,-0.004029208266957185,-0.004970731501893519,-0.012773424859781848
proposal,0.3452714517500398,-0.05799619840608504,0.16553069328164277,0.29529659539081965,-0.15720866328622635,0.12929941292001207,0.061806200533664056,0.06746185374555769,0.049974856359220166,0.09921246488014131,0.0362312803616307,8,39,0.03278792373376545,-0.049974856359220166,-0.09921246488014131,-0.0362312803616307
lake,0.2702262252303558,-0.3002602982548933,0.10239940149917799,0.26684349484212,-0.29958451047434403,0.09958730072240482,0.0022902063151860746,0.002569530747209288,0.0033827303882357773,0.0006757877805492751,0.0028121007767731715,4,39,0.058613142709681806,-0.0033827303882357773,0.0006757877805492751,-0.0028121007767731715
associate,0.3016316127445067,-0.09506242891146394,0.21371939262765952,0.2892969119658695,-0.10522199020972439,0.20486848480375028,0.010448389966935645,0.01054672300415258,0.012334700778637242,0.010159561298260456,0.008850907823909238,9,39,0.02835455787354414,-0.012334700778637242,-0.010159561298260456,-0.008850907823909238
purity,0.14654551754909723,0.1446417195192926,0.11397328422864861,0.16928230429039104,0.14752472631965063,0.121804503492589,0.011150337601864077,0.013983337640323881,0.022736786741293813,0.0028830068003580234,0.007831219263940398,6,39,0.0006306398643974923,0.022736786741293813,0.0028830068003580234,0.007831219263940398
inside,-0.0027764760159749782,-0.280394217230536,0.008349339332648463,-0.004429786986403693,-0.2776025989316915,0.010327230752479863,0.002140940229701538,0.0021938265169961267,0.0016533109704287147,0.0027916182988445004,0.0019778914198313995,6,39,0.022805425812858257,-0.0016533109704287147,0.0027916182988445004,0.0019778914198313995
freedom,0.06757232327175697,0.011984953042641685,0.11266615019462146,0.04373287272143697,0.01753578991371582,0.10158459852264477,0.013490613031123607,0.015512704255642834,0.023839450550319996,0.005550836871074136,0.011081551671976692,7,39,0.0015552313794999395,-0.023839450550319996,0.005550836871074136,-0.011081551671976692
surprisingly,0.21416162834941255,0.2156175745022988,0.03402292881381387,0.2159174693013386,0.21418899195845392,0.03580270542024325,0.0016547333674000974,0.001662471082638944,0.0017558409519260465,0.0014285825438448696,0.0017797766064293757,12,39,0.008320888445285425,0.0017558409519260465,-0.0014285825438448696,0.0017797766064293757
avenue,0.2620234906758877,-0.31609468567298027,0.07446154773040353,0.26174634773171507,-0.31579147509946687,0.07431967722579456,0.0002407413407650022,0.0002509130682613712,0.00027714294417263696,0.00030321057351340164,0.000141870504608968,6,39,0.05598684272209127,-0.00027714294417263696,0.00030321057351340164,-0.000141870504608968
stone,0.2005648917091706,-0.2846429967606519,-0.15283232300842972,0.1861990077716364,-0.27581698618810746,-0.12433061580228039,0.017231200572076,0.019119138732331665,0.014365883937534213,0.008826010572544452,0.028501707206149335,5,39,0.04073729876673051,-0.014365883937534213,0.008826010572544452,0.028501707206149335
provide,0.31312083678499986,-0.1714242801791931,0.08335494829940043,0.3150767878959433,-0.17219254147639076,0.10459040754236024,0.007986557217033638,0.012320182620786373,0.0019559511109434324,0.0007682612971976754,0.021235459242959803,7,39,0.04039318673192814,0.0019559511109434324,-0.0007682612971976754,0.021235459242959803
respectable,0.6193242295036034,-0.11088075338295314,0.4849138545524256,0.6205522814207852,-0.1281201055440215,0.4756250728656305,0.009252061921681745,0.011328207267253516,0.0012280519171817827,0.017239352161068366,0.009288781686795089,11,39,0.10973851378306872,0.0012280519171817827,-0.017239352161068366,-0.009288781686795089
senator,0.18805089622958757,-0.31808609043089814,0.3911058533285572,0.1878483699193889,-0.3180490356865373,0.3908662762155925,0.00015971938917472284,0.0001823797809140956,0.00020252631019865297,3.705474436083156e-05,0.00023957711296468398,7,39,0.08882510169339834,-0.00020252631019865297,3.705474436083156e-05,-0.00023957711296468398
simple,0.21995104994980888,-0.1831040408592316,-0.04994452890459218,0.2140292902778436,-0.1701942565751524,-0.04724050903462779,0.007178521275336298,0.008347484477995657,0.005921759671965288,0.012909784284079212,0.002704019869964394,6,39,0.029124058089697345,-0.005921759671965288,0.012909784284079212,0.002704019869964394
situation,0.13946046246441401,-0.21783161572251414,0.02049707085211848,0.13901539937769194,-0.2174405196485818,0.02006998662940265,0.0004210811277900797,0.00042167848079654676,0.0004450630867220695,0.0003910960739323399,0.0004270842227158296,9,39,0.022460888975709553,-0.0004450630867220695,0.0003910960739323399,-0.0004270842227158296
inflation,0.2912346988511271,0.19084775636764242,0.3574473499665037,0.3683269675568832,0.20692954405824035,0.39892890245824436,0.04488520296269823,0.0513892368324049,0.07709226870575608,0.016081787690597926,0.04148155249174068,9,39,0.006508192001713466,0.07709226870575608,0.016081787690597926,0.04148155249174068
approach,0.051358768676045025,-0.14109140545684745,0.02979740042412974,0.04752414103452199,-0.1393206677689507,0.02899742980714185,0.0021351119821358955,0.00248192358843663,0.0038346276415230363,0.0017707376878967618,0.0007999706169878884,8,39,0.008866060356642612,-0.0038346276415230363,0.0017707376878967618,-0.0007999706169878884
rank,0.06509444908634814,-0.09832385160812934,0.09915182787281038,0.05839982505107922,-0.06094568979142927,0.13633843063075932,0.027086462869972645,0.030685438438269656,0.006694624035268916,0.037378161816700076,0.03718660275794894,4,39,0.005356154737918883,-0.006694624035268916,0.037378161816700076,0.03718660275794894
session,0.265071676225778,-0.10631227897403547,0.3384311901607716,0.26910011772277,-0.03191622475433031,0.3676673911016929,0.03588689888587281,0.046208789459055384,0.004028441496991997,0.07439605421970516,0.029236200940921275,7,39,0.024737142551623865,0.004028441496991997,0.07439605421970516,0.029236200940921275
home,0.23962073531755018,-0.3638216356314356,0.060640268454071486,0.23594184226290515,-0.3706383557613108,0.04988985372052848,0.007082009306021084,0.007650127327475013,0.003678893054645027,0.00681672012987522,0.010750414733543004,4,39,0.06544592498814744,-0.003678893054645027,-0.00681672012987522,-0.010750414733543004
bone,-0.07416304885334565,-0.2600223119749855,-0.14828189537418238,-0.06081278656304464,-0.25678116230715614,-0.14015418642095087,0.008239706970453954,0.009215823479529527,0.013350262290301014,0.003241149667829346,0.008127708953231505,4,39,0.008374219456786035,0.013350262290301014,0.003241149667829346,0.008127708953231505
exquisite,0.38359475750051447,0.18018966487291738,0.2780500741676163,0.381499686602023,0.178919451453804,0.2755716279176382,0.001947910189194324,0.002012085155076045,0.00209507089849148,0.0012702134191133752,0.002478446249978117,9,39,0.006817215360557288,-0.00209507089849148,-0.0012702134191133752,-0.002478446249978117
mild,-0.19670292233887465,0.13631123280954086,0.2019092107698873,-0.13836084984325578,0.10637924213867268,0.1834078139300278,0.03559182000211551,0.03933625627683681,0.058342072495618874,0.029931990670868172,0.01850139683985949,4,39,0.010833162472263227,0.058342072495618874,-0.029931990670868172,-0.01850139683985949
eighteenth,-0.018581797527323345,-0.3858848204511242,-0.06413538648350824,-0.018465087267798795,-0.3857767711346324,-0.06433193135073241,0.00014043481441351874,0.0001459746830844401,0.00011671025952455019,0.00010804931649183169,0.0001965448672241743,10,39,0.02669539970062293,0.00011671025952455019,0.00010804931649183169,-0.0001965448672241743
melancholy,-0.054643694579962064,-0.3962666884463907,-0.17022705512137204,-0.06602910585301472,-0.40195896330760295,-0.1886791236572644,0.011843251556719099,0.012942287487218181,0.011385411273052655,0.005692274861212265,0.018452068535892374,10,39,0.018666641667643934,-0.011385411273052655,-0.005692274861212265,-0.018452068535892374
desert,-0.061197963106869285,-0.35503652894983273,-0.14117709112664165,-0.07889882453721053,-0.3180333755109676,-0.13384108266635086,0.02068000777649905,0.02405806088005845,0.017700861430341247,0.03700315343886512,0.007336008460290783,6,39,0.004712368527537878,-0.017700861430341247,0.03700315343886512,0.007336008460290783
terminal,-0.0524155049366961,-0.12411798604420954,-0.013388296213800811,-0.016997631705658697,-0.14978346770057424,0.009138539011138307,0.027870063370780407,0.028405404404294773,0.0354178732310374,0.025665481656364703,0.022526835224939118,8,39,0.006872208992639268,0.0354178732310374,-0.025665481656364703,0.022526835224939118
handle,0.07325840588121386,0.03212485950750492,0.1583921239081089,0.05665464459145351,0.05945527044147675,0.18401939298079156,0.023187147098804956,0.023660044878168127,0.016603761289760356,0.02733041093397183,0.025627269072682674,6,39,0.00406892450022282,-0.016603761289760356,0.02733041093397183,0.025627269072682674
strategic,0.2998980447029695,-0.0036324300420470593,0.3246187392248772,0.31789361943120603,0.05307161389731335,0.40259706087843516,0.0508926467737183,0.05662687217444325,0.01799557472823654,0.05670404393936041,0.07797832165355795,9,39,0.022828968172933305,0.01799557472823654,0.05670404393936041,0.07797832165355795
outer,-0.02335323710640424,-0.23603692843295668,-0.0691326501609404,0.022801238888541464,-0.22603715182276388,-0.031134530941724997,0.0313841239414513,0.03499565806791601,0.0461544759949457,0.009999776610192801,0.03799811921921541,5,39,0.010828219438089441,0.0461544759949457,0.009999776610192801,0.03799811921921541
ta,0.9042579340290141,-0.2869912531270074,0.05861162032735592,0.9043148525790766,-0.2869946099611179,0.0586001785581866,2.3905717780783875e-05,3.357530718741769e-05,5.691855006251245e-05,3.3568341105127963e-06,1.1441769169326377e-05,2,39,0.2310023525893562,5.691855006251245e-05,-3.3568341105127963e-06,-1.1441769169326377e-05
come,0.26905645730792627,-0.042038566759933664,0.02571388928497888,0.27160222231119835,-0.04303692828456005,0.02840470284886263,0.002078313363927406,0.0022149584511769057,0.0025457650032720824,0.0009983615246263872,0.002690813563883749,4,39,0.020281087063331465,0.0025457650032720824,-0.0009983615246263872,0.002690813563883749
